Creation_Time,Sensor_Time,Arrival_Time,x,y,z
1612681052000,1612682,1398347086322,0.093373865,0.108936176,9.416395
1612691001000,1612691,1398347086331,0.08379706,0.11133038,9.400833
1612701682000,1612702,1398347086342,0.095768064,0.110133275,9.403227
1612711630000,1612712,1398347086351,0.11372458,0.12808979,9.399636
1612721152000,1612721,1398347086361,0.108936176,0.11851298,9.406818
1612731650000,1612732,1398347086371,0.08140286,0.10534488,9.391256
1612741080000,1612741,1398347086381,0.08140286,0.10534488,9.391256
1612751181000,1612752,1398347086391,0.093373865,0.1352724,9.39365
1612761008000,1612761,1398347086401,0.089782566,0.1328782,9.423578
1612771262000,1612771,1398347086411,0.089782566,0.11731588,9.38168
1612781119000,1612781,1398347086421,0.08619126,0.093373865,9.394848
1612791068000,1612791,1398347086431,0.088585466,0.12449849,9.39365
1612801230000,1612801,1398347086441,0.09696517,0.12330139,9.414001
1612811026000,1612811,1398347086451,0.10055647,0.1364695,9.403227
1612821036000,1612821,1398347086461,0.075417355,0.12928689,9.385271
1612831015000,1612831,1398347086471,0.094570965,0.12808979,9.378088
1612841116000,1612841,1398347086481,0.10175357,0.11971009,9.399636
1612851187000,1612851,1398347086491,0.10534488,0.12928689,9.391256
1612861075000,1612861,1398347086501,0.08379706,0.1352724,9.408015
1612871054000,1612871,1398347086511,0.08379706,0.1352724,9.408015
1612881064000,1612882,1398347086521,0.088585466,0.142455,9.400833
1612891043000,1612891,1398347086531,0.08259996,0.12928689,9.400833
1612901724000,1612902,1398347086541,0.108936176,0.11851298,9.391256
1612911032000,1612911,1398347086551,0.089782566,0.11611878,9.397242
1612921042000,1612921,1398347086561,0.089782566,0.12928689,9.376891
1612931571000,1612932,1398347086571,0.09816227,0.1364695,9.385271
1612941062000,1612941,1398347086581,0.089782566,0.1328782,9.427169
1612951102000,1612952,1398347086592,0.08619126,0.12689269,9.40203
1612961051000,1612961,1398347086601,0.089782566,0.11611878,9.415198
1612971060000,1612971,1398347086611,0.089782566,0.11372458,9.398438
1612981040000,1612981,1398347086621,0.090979666,0.1352724,9.399636
1612991049000,1612991,1398347086631,0.07062895,0.12330139,9.380483
1613001090000,1613001,1398347086641,0.08379706,0.12449849,9.399636
1613011069000,1613011,1398347086651,0.08379706,0.12449849,9.399636
1613021140000,1613021,1398347086661,0.08140286,0.12330139,9.423578
1613031027000,1613031,1398347086671,0.10175357,0.12569559,9.414001
1613041037000,1613041,1398347086681,0.06823475,0.12330139,9.384073
1613050986000,1613051,1398347086691,0.09696517,0.1352724,9.416395
1613060996000,1613061,1398347086701,0.08499416,0.12449849,9.424775
1613071066000,1613071,1398347086711,0.10055647,0.12928689,9.397242
1613080985000,1613081,1398347086721,0.092176765,0.12330139,9.405622
1613091055000,1613091,1398347086731,0.094570965,0.1352724,9.391256
1613101767000,1613102,1398347086742,0.088585466,0.1364695,9.409213
1613111136000,1613111,1398347086751,0.09696517,0.12689269,9.411607
1613121756000,1613122,1398347086762,0.089782566,0.09696517,9.41041
1613131003000,1613131,1398347086771,0.08619126,0.12689269,9.376891
1613141074000,1613141,1398347086781,0.08619126,0.12689269,9.376891
1613151633000,1613152,1398347086792,0.092176765,0.12928689,9.396045
1613161063000,1613161,1398347086801,0.11133038,0.11372458,9.417592
1613171012000,1613171,1398347086811,0.08738836,0.09816227,9.397242
1613181021000,1613181,1398347086821,0.10295067,0.11851298,9.386468
1613191123000,1613191,1398347086831,0.09696517,0.11731588,9.392453
1613201102000,1613201,1398347086841,0.08140286,0.11611878,9.412804
1613211020000,1613211,1398347086851,0.09935937,0.12928689,9.416395
1613221091000,1613221,1398347086861,0.08499416,0.11133038,9.403227
1613231162000,1613231,1398347086871,0.09816227,0.12210429,9.406818
1613241080000,1613241,1398347086881,0.110133275,0.11971009,9.40203
1613250998000,1613251,1398347086891,0.088585466,0.11252748,9.394848
1613261069000,1613261,1398347086901,0.110133275,0.12808979,9.412804
1613271018000,1613271,1398347086911,0.110133275,0.12808979,9.412804
1613281027000,1613281,1398347086921,0.089782566,0.12689269,9.41041
1613291007000,1613292,1398347086932,0.06823475,0.1316811,9.416395
1613301108000,1613315,1398347086954,0.079008654,0.11372458,9.388862
1613312583000,1613315,1398347086955,0.074220255,0.1364695,9.416395
1613321250000,1613322,1398347086961,0.08259996,0.1388637,9.41041
1613331015000,1613331,1398347086971,0.10654198,0.12449849,9.404425
1613341055000,1613341,1398347086981,0.09935937,0.11133038,9.419987
1613351096000,1613364,1398347087004,0.08499416,0.1412579,9.411607
1613361014000,1613364,1398347087004,0.10055647,0.12928689,9.380483
1613371024000,1613371,1398347087011,0.10055647,0.12090719,9.392453
1613381064000,1613387,1398347087027,0.08619126,0.10654198,9.399636
1613391135000,1613391,1398347087031,0.088585466,0.10175357,9.382876
1613401053000,1613401,1398347087041,0.108936176,0.12808979,9.415198
1613411063000,1613411,1398347087051,0.108936176,0.12808979,9.415198
1613421103000,1613421,1398347087061,0.10414778,0.12330139,9.391256
1613431021000,1613431,1398347087071,0.107739076,0.1316811,9.382876
1613441062000,1613441,1398347087081,0.094570965,0.12808979,9.421184
1613451041000,1613451,1398347087091,0.093373865,0.12689269,9.416395
1613461051000,1613461,1398347087101,0.094570965,0.12928689,9.397242
1613471030000,1613471,1398347087111,0.11492168,0.12449849,9.368511
1613481070000,1613481,1398347087121,0.108936176,0.11611878,9.398438
1613491049000,1613491,1398347087131,0.09816227,0.12689269,9.399636
1613501059000,1613501,1398347087141,0.11133038,0.12689269,9.387665
1613511069000,1613511,1398347087151,0.09935937,0.12689269,9.396045
1613521079000,1613521,1398347087161,0.094570965,0.12449849,9.382876
1613531058000,1613531,1398347087171,0.088585466,0.142455,9.384073
1613541068000,1613541,1398347087181,0.088585466,0.142455,9.384073
1613551047000,1613551,1398347087191,0.08619126,0.1400608,9.39365
1613561118000,1613561,1398347087201,0.08738836,0.1364695,9.405622
1613571036000,1613571,1398347087211,0.08499416,0.130484,9.396045
1613581107000,1613581,1398347087221,0.08140286,0.11851298,9.375694
1613591025000,1613591,1398347087231,0.10654198,0.12210429,9.386468
1613601065000,1613601,1398347087241,0.08619126,0.12210429,9.400833
1613611075000,1613611,1398347087251,0.08499416,0.11372458,9.433155
1613621115000,1613621,1398347087261,0.08259996,0.11492168,9.40203
1613631033000,1613631,1398347087271,0.11252748,0.11851298,9.398438
1613641074000,1613641,1398347087281,0.095768064,0.11971009,9.394848
1613651053000,1613651,1398347087291,0.09696517,0.12210429,9.384073
1613661063000,1613661,1398347087301,0.090979666,0.1340753,9.403227
1613671042000,1613671,1398347087311,0.090979666,0.1340753,9.403227
1613681052000,1613681,1398347087321,0.090979666,0.11971009,9.388862
1613691031000,1613691,1398347087331,0.094570965,0.11971009,9.391256
1613701041000,1613701,1398347087341,0.08738836,0.107739076,9.41041
1613711081000,1613711,1398347087351,0.088585466,0.1328782,9.41041
1613721060000,1613721,1398347087361,0.08140286,0.15083471,9.376891
1613731009000,1613731,1398347087371,0.08499416,0.1364695,9.399636
1613741049000,1613741,1398347087381,0.094570965,0.1376666,9.400833
1613751059000,1613751,1398347087391,0.09816227,0.12808979,9.386468
1613761069000,1613761,1398347087401,0.110133275,0.12808979,9.39365
1613771018000,1613771,1398347087411,0.10534488,0.11851298,9.370906
1613781149000,1613781,1398347087421,0.095768064,0.12928689,9.404425
1613791037000,1613791,1398347087431,0.088585466,0.11611878,9.40203
1613801047000,1613801,1398347087441,0.11372458,0.12689269,9.396045
1613811057000,1613811,1398347087451,0.11372458,0.12689269,9.396045
1613821066000,1613821,1398347087461,0.10175357,0.11372458,9.39365
1613831046000,1613831,1398347087471,0.10175357,0.1352724,9.36492
1613841116000,1613841,1398347087481,0.09816227,0.1328782,9.374496
1613851035000,1613851,1398347087491,0.095768064,0.11133038,9.41041
1613861044000,1613861,1398347087501,0.08259996,0.12449849,9.38168
1613871054000,1613871,1398347087511,0.08619126,0.11971009,9.399636
1613881064000,1613881,1398347087521,0.088585466,0.11731588,9.392453
1613891043000,1613891,1398347087531,0.089782566,0.12808979,9.394848
1613901022000,1613901,1398347087541,0.08619126,0.11133038,9.399636
1613911032000,1613911,1398347087551,0.08619126,0.11252748,9.400833
1613921073000,1613921,1398347087561,0.089782566,0.11492168,9.41879
1613931021000,1613931,1398347087571,0.09935937,0.110133275,9.421184
1613941092000,1613941,1398347087581,0.09935937,0.110133275,9.421184
1613951224000,1613951,1398347087591,0.094570965,0.095768064,9.4295635
1613961081000,1613961,1398347087601,0.09816227,0.12569559,9.404425
1613971335000,1613971,1398347087611,0.079008654,0.1316811,9.39365
1613981253000,1613982,1398347087621,0.10414778,0.10654198,9.375694
1613991324000,1613991,1398347087631,0.08499416,0.11133038,9.396045
1614001273000,1614002,1398347087641,0.095768064,0.12330139,9.39365
1614011038000,1614011,1398347087651,0.095768064,0.12449849,9.41041
1614021353000,1614023,1398347087663,0.10055647,0.12569559,9.394848
1614031058000,1614032,1398347087672,0.093373865,0.11133038,9.415198
1614041098000,1614041,1398347087681,0.093373865,0.130484,9.398438
1614051077000,1614051,1398347087691,0.093373865,0.1316811,9.399636
1614061026000,1614061,1398347087701,0.09935937,0.12689269,9.38168
1614071036000,1614073,1398347087713,0.09935937,0.12689269,9.38168
1614081107000,1614082,1398347087721,0.09935937,0.142455,9.406818
1614091055000,1614091,1398347087731,0.089782566,0.1328782,9.406818
1614101096000,1614101,1398347087741,0.090979666,0.11611878,9.406818
1614111014000,1614111,1398347087751,0.090979666,0.12330139,9.388862
1614121054000,1614123,1398347087763,0.090979666,0.11731588,9.39365
1614131033000,1614131,1398347087771,0.073023155,0.1328782,9.404425
1614141074000,1614141,1398347087781,0.08499416,0.130484,9.409213
1614151084000,1614151,1398347087791,0.10654198,0.12330139,9.399636
1614161124000,1614161,1398347087801,0.09696517,0.12928689,9.409213
1614171103000,1614173,1398347087813,0.092176765,0.12330139,9.408015
1614181082000,1614181,1398347087821,0.089782566,0.12210429,9.400833
1614191031000,1614191,1398347087831,0.093373865,0.12330139,9.398438
1614201132000,1614201,1398347087841,0.08499416,0.12210429,9.390059
1614211081000,1614211,1398347087851,0.08499416,0.12210429,9.390059
1614221213000,1614221,1398347087861,0.079008654,0.1328782,9.369708
1614231101000,1614231,1398347087871,0.089782566,0.12090719,9.406818
1614241171000,1614241,1398347087881,0.092176765,0.1352724,9.400833
1614251059000,1614254,1398347087893,0.08619126,0.12330139,9.400833
1614261038000,1614261,1398347087901,0.077811554,0.11372458,9.411607
1614271048000,1614271,1398347087911,0.074220255,0.12569559,9.370906
1614281302000,1614281,1398347087921,0.08379706,0.12330139,9.40203
1614291068000,1614291,1398347087931,0.06703765,0.12330139,9.396045
1614301169000,1614301,1398347087941,0.08738836,0.12808979,9.408015
1614311087000,1614311,1398347087951,0.08259996,0.12928689,9.391256
1614321250000,1614321,1398347087961,0.075417355,0.12330139,9.394848
1614331046000,1614331,1398347087971,0.09935937,0.108936176,9.421184
1614341055000,1614341,1398347087981,0.09935937,0.108936176,9.421184
1614351035000,1614351,1398347087991,0.08499416,0.12689269,9.388862
1614361044000,1614361,1398347088001,0.095768064,0.130484,9.424775
1614371085000,1614371,1398347088011,0.088585466,0.11971009,9.409213
1614381095000,1614381,1398347088021,0.08379706,0.11252748,9.409213
1614391043000,1614391,1398347088031,0.089782566,0.11971009,9.388862
1614402121000,1614402,1398347088042,0.08379706,0.1316811,9.405622
1614411154000,1614411,1398347088051,0.095768064,0.1340753,9.405622
1614421195000,1614421,1398347088061,0.074220255,0.12330139,9.397242
1614431052000,1614431,1398347088071,0.09696517,0.12210429,9.394848
1614441123000,1614441,1398347088081,0.088585466,0.12689269,9.390059
1614452139000,1614452,1398347088092,0.08020575,0.12330139,9.416395
1614461020000,1614461,1398347088101,0.09696517,0.1352724,9.412804
1614471030000,1614471,1398347088111,0.09696517,0.1352724,9.412804
1614481070000,1614481,1398347088121,0.088585466,0.12330139,9.397242
1614490988000,1614491,1398347088131,0.076614454,0.1364695,9.41041
1614501059000,1614501,1398347088141,0.08619126,0.1400608,9.40203
1614511435000,1614511,1398347088151,0.10534488,0.11851298,9.394848
1614521079000,1614521,1398347088161,0.10175357,0.11611878,9.397242
1614530997000,1614531,1398347088171,0.10295067,0.12090719,9.414001
1614541068000,1614541,1398347088181,0.08020575,0.12330139,9.397242
1614551016000,1614551,1398347088191,0.090979666,0.11133038,9.397242
1614561484000,1614561,1398347088201,0.090979666,0.11133038,9.388862
1614571005000,1614571,1398347088211,0.094570965,0.092176765,9.412804
1614581076000,1614581,1398347088221,0.08499416,0.11492168,9.414001
1614591025000,1614591,1398347088231,0.06943185,0.11492168,9.423578
1614601065000,1614601,1398347088241,0.06943185,0.11492168,9.423578
1614611441000,1614612,1398347088251,0.090979666,0.11492168,9.417592
1614621085000,1614621,1398347088261,0.09935937,0.130484,9.405622
1614631033000,1614631,1398347088271,0.09696517,0.12689269,9.414001
1614641318000,1614641,1398347088281,0.062249243,0.12210429,9.417592
1614651022000,1614651,1398347088291,0.079008654,0.12210429,9.400833
1614661917000,1614662,1398347088302,0.08259996,0.12210429,9.388862
1614671042000,1614671,1398347088311,0.06584055,0.11971009,9.378088
1614681113000,1614681,1398347088321,0.09816227,0.12210429,9.406818
1614691031000,1614691,1398347088331,0.09816227,0.1328782,9.41041
1614701041000,1614701,1398347088341,0.092176765,0.1448492,9.411607
1614711081000,1614712,1398347088352,0.09696517,0.11731588,9.414001
1614721121000,1614721,1398347088361,0.09696517,0.11971009,9.397242
1614731040000,1614731,1398347088371,0.10534488,0.11252748,9.396045
1614741080000,1614741,1398347088381,0.10534488,0.11252748,9.396045
1614751059000,1614751,1398347088391,0.09935937,0.12569559,9.391256
1614761069000,1614761,1398347088401,0.090979666,0.12808979,9.403227
1614771079000,1614771,1398347088411,0.088585466,0.12449849,9.425972
1614781027000,1614781,1398347088421,0.08738836,0.12689269,9.424775
1614791007000,1614791,1398347088431,0.094570965,0.1376666,9.397242
1614801047000,1614801,1398347088441,0.09696517,0.1412579,9.387665
1614811026000,1614811,1398347088451,0.088585466,0.1340753,9.41879
1614821097000,1614821,1398347088461,0.076614454,0.12569559,9.414001
1614831534000,1614832,1398347088471,0.08499416,0.130484,9.403227
1614841055000,1614841,1398347088481,0.079008654,0.12808979,9.388862
1614851035000,1614851,1398347088491,0.088585466,0.12090719,9.394848
1614861350000,1614861,1398347088501,0.077811554,0.11133038,9.39365
1614871054000,1614871,1398347088511,0.077811554,0.11133038,9.39365
1614882041000,1614882,1398347088522,0.074220255,0.11252748,9.397242
1614890982000,1614891,1398347088531,0.08020575,0.11851298,9.39365
1614901053000,1614901,1398347088541,0.093373865,0.1364695,9.380483
1614911032000,1614911,1398347088551,0.09935937,0.12449849,9.386468
1614921042000,1614921,1398347088561,0.09816227,0.12090719,9.405622
1614931082000,1614932,1398347088572,0.11252748,0.11611878,9.387665
1614941092000,1614941,1398347088581,0.094570965,0.1316811,9.39365
1614951010000,1614951,1398347088591,0.09816227,0.12569559,9.367314
1614961051000,1614961,1398347088601,0.10534488,0.1328782,9.38168
1614971060000,1614971,1398347088611,0.073023155,0.108936176,9.390059
1614981040000,1614981,1398347088621,0.09816227,0.11971009,9.391256
1614991080000,1614991,1398347088631,0.090979666,0.1376666,9.405622
1615001181000,1615001,1398347088641,0.10175357,0.11731588,9.41041
1615011069000,1615011,1398347088651,0.10175357,0.11731588,9.41041
1615021109000,1615021,1398347088661,0.10295067,0.1340753,9.390059
1615031851000,1615032,1398347088672,0.088585466,0.11851298,9.416395
1615041068000,1615041,1398347088681,0.075417355,0.11731588,9.43076
1615051047000,1615051,1398347088691,0.075417355,0.12330139,9.417592
1615061026000,1615061,1398347088701,0.09696517,0.1316811,9.380483
1615071127000,1615072,1398347088712,0.09816227,0.1388637,9.382876
1615081534000,1615082,1398347088721,0.10295067,0.11492168,9.390059
1615091055000,1615091,1398347088731,0.09935937,0.108936176,9.398438
1615101126000,1615101,1398347088741,0.090979666,0.11611878,9.408015
1615111075000,1615111,1398347088751,0.08140286,0.110133275,9.400833
1615121085000,1615121,1398347088761,0.077811554,0.107739076,9.40203
1615131033000,1615131,1398347088771,0.089782566,0.11851298,9.4295635
1615141074000,1615141,1398347088781,0.089782566,0.11851298,9.4295635
1615151022000,1615151,1398347088791,0.09696517,0.12210429,9.421184
1615161063000,1615161,1398347088801,0.09816227,0.11133038,9.409213
1615171042000,1615171,1398347088811,0.08020575,0.12090719,9.400833
1615181082000,1615181,1398347088821,0.093373865,0.11611878,9.417592
1615191001000,1615191,1398347088831,0.110133275,0.12928689,9.41041
1615201071000,1615201,1398347088841,0.09935937,0.12569559,9.404425
1615211081000,1615211,1398347088851,0.110133275,0.1316811,9.394848
1615221060000,1615221,1398347088861,0.11971009,0.1436521,9.396045
1615231040000,1615231,1398347088871,0.08499416,0.12449849,9.397242
1615241080000,1615241,1398347088881,0.094570965,0.11611878,9.388862
1615251029000,1615251,1398347088891,0.09696517,0.11731588,9.397242
1615261252000,1615261,1398347088901,0.08379706,0.1364695,9.363723
1615271903000,1615272,1398347088912,0.08379706,0.1364695,9.363723
1615281302000,1615281,1398347088921,0.08140286,0.12689269,9.384073
1615291007000,1615291,1398347088931,0.08259996,0.12090719,9.387665
1615301077000,1615301,1398347088941,0.094570965,0.12210429,9.405622
1615311057000,1615311,1398347088951,0.09696517,0.12569559,9.41879
1615321768000,1615322,1398347088961,0.089782566,0.11133038,9.386468
1615331046000,1615331,1398347088971,0.088585466,0.12449849,9.400833
1615341086000,1615341,1398347088981,0.10414778,0.12330139,9.416395
1615351035000,1615351,1398347088991,0.088585466,0.12808979,9.399636
1615361106000,1615361,1398347089001,0.09816227,0.12928689,9.391256
1615371054000,1615371,1398347089011,0.08499416,0.11611878,9.40203
1615381033000,1615381,1398347089021,0.09696517,0.12808979,9.397242
1615391013000,1615391,1398347089031,0.090979666,0.12449849,9.376891
1615401053000,1615401,1398347089041,0.090979666,0.12449849,9.376891
1615411032000,1615411,1398347089051,0.08738836,0.1352724,9.3733
1615421073000,1615421,1398347089061,0.107739076,0.1376666,9.397242
1615431082000,1615431,1398347089071,0.08619126,0.12569559,9.39365
1615441367000,1615441,1398347089081,0.07182605,0.12330139,9.392453
1615451041000,1615451,1398347089091,0.08499416,0.1328782,9.403227
1615461081000,1615461,1398347089101,0.08020575,0.130484,9.400833
1615471060000,1615471,1398347089111,0.107739076,0.12449849,9.41041
1615481040000,1615481,1398347089121,0.090979666,0.130484,9.390059
1615491721000,1615492,1398347089131,0.10654198,0.11372458,9.431957
1615501029000,1615501,1398347089141,0.10295067,0.1316811,9.406818
1615511038000,1615511,1398347089151,0.088585466,0.12090719,9.372103
1615521018000,1615521,1398347089161,0.08140286,0.12569559,9.39365
1615531058000,1615531,1398347089171,0.077811554,0.1316811,9.384073
1615541831000,1615542,1398347089182,0.077811554,0.1316811,9.384073
1615551047000,1615551,1398347089191,0.08738836,0.12808979,9.404425
1615561087000,1615561,1398347089201,0.10654198,0.12569559,9.41879
1615571066000,1615571,1398347089211,0.11133038,0.12689269,9.412804
1615581076000,1615581,1398347089221,0.10414778,0.142455,9.406818
1615591055000,1615591,1398347089231,0.094570965,0.1316811,9.412804
1615601065000,1615601,1398347089241,0.09816227,0.11731588,9.400833
1615611014000,1615611,1398347089251,0.08259996,0.11611878,9.394848
1615621054000,1615621,1398347089261,0.093373865,0.12928689,9.419987
1615631095000,1615631,1398347089271,0.08379706,0.11971009,9.417592
1615641196000,1615641,1398347089281,0.08619126,0.11971009,9.386468
1615651114000,1615651,1398347089291,0.089782566,0.12928689,9.388862
1615661368000,1615661,1398347089301,0.093373865,0.14604631,9.400833
1615671012000,1615671,1398347089311,0.093373865,0.14604631,9.400833
1615681052000,1615681,1398347089321,0.110133275,0.11971009,9.404425
1615691580000,1615692,1398347089331,0.08259996,0.11492168,9.387665
1615701102000,1615701,1398347089341,0.08259996,0.1400608,9.39365
1615711661000,1615712,1398347089351,0.09935937,0.11611878,9.379285
1615721060000,1615721,1398347089361,0.10295067,0.1436521,9.403227
1615731070000,1615731,1398347089371,0.094570965,0.1340753,9.391256
1615741049000,1615741,1398347089381,0.095768064,0.1328782,9.390059
1615751090000,1615751,1398347089391,0.11851298,0.1352724,9.406818
1615761130000,1615761,1398347089401,0.108936176,0.12689269,9.39365
1615771048000,1615771,1398347089411,0.08379706,0.107739076,9.4295635
1615781058000,1615781,1398347089421,0.09816227,0.11133038,9.404425
1615791068000,1615791,1398347089431,0.107739076,0.12090719,9.40203
1615801047000,1615801,1398347089441,0.107739076,0.12090719,9.40203
1615811026000,1615811,1398347089451,0.093373865,0.1364695,9.405622
1615821127000,1615821,1398347089461,0.09816227,0.11372458,9.403227
1615831046000,1615831,1398347089471,0.093373865,0.12330139,9.386468
1615841025000,1615841,1398347089481,0.074220255,0.12808979,9.385271
1615851035000,1615851,1398347089491,0.073023155,0.11252748,9.380483
1615861289000,1615861,1398347089501,0.095768064,0.12808979,9.399636
1615871054000,1615871,1398347089511,0.079008654,0.142455,9.396045
1615881339000,1615881,1398347089521,0.08140286,0.12569559,9.405622
1615891043000,1615891,1398347089531,0.08499416,0.11492168,9.380483
1615901053000,1615901,1398347089541,0.10295067,0.11252748,9.358934
1615911551000,1615912,1398347089551,0.089782566,0.12569559,9.397242
1615921103000,1615921,1398347089561,0.074220255,0.12689269,9.378088
1615931540000,1615932,1398347089571,0.074220255,0.12689269,9.378088
1615941062000,1615941,1398347089581,0.076614454,0.1400608,9.419987
1615951041000,1615951,1398347089591,0.073023155,0.12928689,9.416395
1615961051000,1615961,1398347089601,0.092176765,0.12569559,9.394848
1615971213000,1615971,1398347089611,0.10175357,0.12090719,9.399636
1615981101000,1615982,1398347089622,0.08259996,0.12569559,9.39365
1615991049000,1615991,1398347089631,0.092176765,0.11731588,9.394848
1616001059000,1616001,1398347089641,0.07062895,0.11611878,9.405622
1616011069000,1616011,1398347089651,0.094570965,0.12569559,9.376891
1616021048000,1616021,1398347089661,0.089782566,0.12689269,9.411607
1616030997000,1616031,1398347089671,0.08379706,0.11971009,9.406818
1616041098000,1616041,1398347089681,0.09816227,0.1316811,9.416395
1616051047000,1616051,1398347089691,0.089782566,0.11611878,9.399636
1616061057000,1616061,1398347089701,0.095768064,0.11971009,9.382876
1616071158000,1616071,1398347089711,0.095768064,0.11971009,9.382876
1616081534000,1616082,1398347089721,0.08379706,0.1340753,9.404425
1616091055000,1616091,1398347089731,0.094570965,0.12928689,9.403227
1616101554000,1616101,1398347089741,0.08259996,0.1328782,9.382876
1616111044000,1616111,1398347089751,0.09816227,0.1448492,9.409213
1616121054000,1616121,1398347089761,0.093373865,0.1412579,9.41041
1616131705000,1616132,1398347089771,0.093373865,0.12928689,9.417592
1616141104000,1616141,1398347089781,0.08499416,0.12449849,9.40203
1616151724000,1616152,1398347089791,0.061052144,0.11851298,9.412804
1616161032000,1616161,1398347089801,0.095768064,0.10175357,9.423578
1616171042000,1616171,1398347089811,0.10654198,0.110133275,9.421184
1616181113000,1616181,1398347089821,0.088585466,0.12449849,9.397242
1616191062000,1616191,1398347089831,0.10055647,0.107739076,9.423578
1616201041000,1616201,1398347089841,0.10055647,0.107739076,9.423578
1616211051000,1616211,1398347089851,0.09696517,0.12808979,9.387665
1616221060000,1616221,1398347089861,0.093373865,0.1328782,9.399636
1616231009000,1616231,1398347089871,0.08499416,0.1328782,9.39365
1616241080000,1616241,1398347089881,0.079008654,0.12330139,9.384073
1616251029000,1616251,1398347089891,0.095768064,0.12330139,9.41879
1616261283000,1616261,1398347089901,0.09816227,0.12449849,9.417592
1616271140000,1616271,1398347089911,0.09696517,0.11971009,9.403227
1616281363000,1616281,1398347089921,0.10414778,0.1340753,9.376891
1616290976000,1616291,1398347089931,0.10055647,0.1388637,9.412804
1616301444000,1616301,1398347089941,0.088585466,0.130484,9.386468
1616311087000,1616311,1398347089951,0.089782566,0.11971009,9.409213
1616321707000,1616322,1398347089961,0.10654198,0.12928689,9.4295635
1616331046000,1616331,1398347089971,0.10654198,0.12928689,9.4295635
1616341147000,1616341,1398347089981,0.10055647,0.12928689,9.416395
1616351645000,1616352,1398347089991,0.11252748,0.14963761,9.415198
1616361014000,1616361,1398347090001,0.092176765,0.130484,9.394848
1616371115000,1616371,1398347090011,0.094570965,0.12689269,9.415198
1616381064000,1616381,1398347090021,0.093373865,0.1316811,9.416395
1616391074000,1616391,1398347090031,0.08499416,0.1400608,9.399636
1616401053000,1616401,1398347090041,0.089782566,0.11372458,9.38168
1616411063000,1616411,1398347090051,0.079008654,0.12449849,9.374496
1616421073000,1616421,1398347090061,0.10534488,0.12090719,9.40203
1616431052000,1616431,1398347090071,0.090979666,0.12210429,9.41041
1616441123000,1616441,1398347090081,0.08499416,0.10654198,9.406818
1616451010000,1616451,1398347090091,0.09935937,0.10654198,9.397242
1616461051000,1616461,1398347090101,0.107739076,0.12928689,9.397242
1616471030000,1616471,1398347090111,0.107739076,0.12928689,9.397242
1616481101000,1616481,1398347090121,0.10414778,0.1316811,9.414001
1616491049000,1616491,1398347090131,0.092176765,0.1448492,9.390059
1616501090000,1616501,1398347090141,0.095768064,0.12808979,9.404425
1616511008000,1616511,1398347090151,0.11372458,0.10654198,9.400833
1616521506000,1616521,1398347090161,0.10534488,0.10295067,9.387665
1616531058000,1616531,1398347090171,0.10295067,0.108936176,9.40203
1616541098000,1616541,1398347090181,0.09696517,0.130484,9.396045
1616551016000,1616551,1398347090191,0.09696517,0.1412579,9.378088
1616561026000,1616561,1398347090201,0.088585466,0.1316811,9.399636
1616571646000,1616572,1398347090211,0.095768064,0.12090719,9.415198
1616581046000,1616581,1398347090221,0.08738836,0.12928689,9.400833
1616591025000,1616591,1398347090231,0.088585466,0.1328782,9.399636
1616601065000,1616601,1398347090241,0.088585466,0.1328782,9.399636
1616611228000,1616611,1398347090251,0.08379706,0.1364695,9.398438
1616621054000,1616621,1398347090261,0.10295067,0.12090719,9.409213
1616631033000,1616631,1398347090271,0.08738836,0.12330139,9.4295635
1616641043000,1616641,1398347090281,0.08619126,0.1316811,9.399636
1616651022000,1616651,1398347090291,0.092176765,0.12689269,9.392453
1616661032000,1616661,1398347090301,0.093373865,0.1388637,9.378088
1616671073000,1616671,1398347090311,0.094570965,0.12689269,9.375694
1616681021000,1616681,1398347090321,0.08020575,0.1316811,9.36492
1616691001000,1616691,1398347090331,0.08020575,0.142455,9.405622
1616701071000,1616701,1398347090341,0.09935937,0.14963761,9.394848
1616711295000,1616711,1398347090351,0.092176765,0.15322891,9.378088
1616721060000,1616721,1398347090361,0.09816227,0.14724341,9.412804
1616731070000,1616731,1398347090371,0.09816227,0.14724341,9.412804
1616741110000,1616741,1398347090381,0.077811554,0.11252748,9.404425
1616751029000,1616751,1398347090391,0.08259996,0.12569559,9.398438
1616761038000,1616761,1398347090401,0.075417355,0.11971009,9.412804
1616771048000,1616771,1398347090411,0.073023155,0.12569559,9.40203
1616781027000,1616781,1398347090421,0.088585466,0.11971009,9.387665
1616791617000,1616792,1398347090431,0.08499416,0.11133038,9.39365
1616801077000,1616801,1398347090441,0.079008654,0.11133038,9.40203
1616811637000,1616812,1398347090451,0.08619126,0.1328782,9.390059
1616821097000,1616821,1398347090461,0.08140286,0.12449849,9.411607
1616831076000,1616831,1398347090471,0.079008654,0.12689269,9.415198
1616841055000,1616841,1398347090481,0.08379706,0.142455,9.406818
1616851035000,1616851,1398347090491,0.093373865,0.130484,9.379285
1616861106000,1616861,1398347090501,0.092176765,0.14604631,9.39365
1616871054000,1616871,1398347090511,0.092176765,0.14604631,9.39365
1616881033000,1616881,1398347090521,0.089782566,0.1340753,9.39365
1616891074000,1616891,1398347090531,0.094570965,0.1316811,9.387665
1616901053000,1616901,1398347090541,0.10175357,0.11372458,9.398438
