TIMESTAMP,U10,V10,U100,V100,TARGETVAR
20130729 22:00,1.267540172,0.735071664,2.876052518,2.825607822,0.0523447
20130729 23:00,1.507285448,0.868546276,2.525319837,2.283448448,0.11164364
20130730 0:00,1.234471858,0.825308022,1.74798523,1.446522812,0.11117376
20130730 1:00,2.035783623,0.72142551,2.728193156,1.02541001,0.04228926
20130730 2:00,2.386059273,1.339525308,3.182878628,1.871558337,0.01315666
20130730 3:00,2.406524816,1.354032629,3.22811869,1.868867025,0.01804342
20130730 4:00,2.226664173,1.212476345,2.975414101,1.662712566,0.04773987
20130730 5:00,2.386452841,1.163239377,3.240913859,1.593814993,0.06493751
20130730 6:00,1.941327267,0.970248046,2.716311928,1.389275321,0.05149892
20130730 7:00,0.984563104,0.411056764,2.291329527,1.075468403,0.01784078
20130730 8:00,1.488330331,0.466887969,1.838928907,0.93175237,0
20130730 9:00,1.186857131,0.268181632,1.410747714,0.894612272,0.00572667
20130730 10:00,1.286823441,-0.223748434,1.606787983,0.695993485,0
20130730 11:00,1.170327269,-0.641383433,1.713262068,0.436012797,0
20130730 12:00,1.09161364,-0.952191795,1.859492572,0.12005283,0.00572961
20130730 13:00,1.009357898,-1.119245794,1.924839328,-0.108708645,0.02724133
20130730 14:00,1.019590669,-1.112211942,1.935349645,-0.067800711,0.08504546
20130730 15:00,0.570922983,-0.935926011,1.624152855,-0.053267629,0.01032563
20130730 16:00,0.321794346,-1.047148805,1.257662656,-0.297100448,0.00619362
20130730 17:00,0.238357899,-1.176395847,1.205568039,-0.566231595,0.02253959
20130730 18:00,0.253707057,-1.247173989,1.343573077,-0.702950218,0.09538577
20130730 19:00,0.295031712,-1.414667604,1.613642538,-1.115797398,0.17225824
20130730 20:00,0.287553918,-1.798012571,1.805113103,-2.059909463,0.22854995
20130730 21:00,0.218285924,-1.872747255,1.797344608,-3.002945003,0.19913542
20130730 22:00,0.075027119,-1.984409665,1.455073836,-3.485766281,0.20139085
20130730 23:00,-0.138680385,-2.369513095,0.693761277,-3.923373526,0.25288976
20130731 0:00,0.005759125,-2.140912885,0.119806551,-3.18057156,0.12226294
20130731 1:00,0.489533604,-1.384984836,0.706739043,-1.779867182,0.13485574
20130731 2:00,0.710000276,-1.194900607,0.97453746,-1.517096895,0.17817874
20130731 3:00,0.825632795,-1.087120889,1.092080451,-1.400105928,0.17207029
20130731 4:00,0.867476469,-1.07585301,1.111486133,-1.408681182,0.19716192
20130731 5:00,0.75184395,-1.159137337,0.930736063,-1.535472439,0.18090405
20130731 6:00,0.777040141,-1.350201381,0.93738944,-1.850306769,0.14716662
20130731 7:00,0.809435244,-1.07585301,1.665379753,-2.490388237,0.11953764
20130731 8:00,1.054648174,-1.348731658,2.488180687,-3.306262413,0.08288695
20130731 9:00,0.967361369,-1.568210355,2.567466761,-3.961044317,0.10149422
20130731 10:00,0.889073204,-1.640226803,2.459349387,-4.14541228,0.1834414
20130731 11:00,0.673555785,-1.617201136,2.131670579,-4.168075452,0.10976412
20130731 12:00,0.541275782,-1.552533305,1.949811613,-3.986157561,0.11540269
20130731 13:00,0.538126258,-1.477087503,1.96478171,-3.733800083,0.14650878
20130731 14:00,0.64745973,-1.531957178,2.316301786,-3.612521489,0.13410394
20130731 15:00,0.74959429,-1.463859992,2.697207609,-3.467967205,0.17686308
20130731 16:00,0.692452928,-1.520689298,2.623466016,-3.726449865,0.25317169
20130731 17:00,0.320809111,-1.809244996,1.816189628,-4.587037867,0.21116436
20130731 18:00,-0.067482189,-2.040971389,0.81097528,-5.396786862,0.16267268
20130731 19:00,-0.224958383,-2.059097977,0.484405368,-5.552978991,0.25505121
20130731 20:00,-0.171416477,-2.124745623,0.894696938,-5.603817997,0.31322243
20130731 21:00,0.09584312,-2.299152803,1.188554415,-6.129971089,0.47382763
20130731 22:00,0.314959995,-2.43828662,1.326057536,-6.496869461,0.29676193
20130731 23:00,0.43869129,-3.547437894,1.148634154,-6.425204837,0
20130801 0:00,0.566471973,-3.866857784,0.935726095,-5.888026419,0
20130801 1:00,2.513530996,-4.47508112,3.426425956,-6.41582574,0.01916819
20130801 2:00,2.730165779,-4.752177409,3.915867411,-6.84780419,0.28662719
20130801 3:00,2.461082575,-4.583655914,3.541561668,-6.545063109,0.28794286
20130801 4:00,2.146011988,-4.407169473,3.158081765,-6.2764122,0.35231651
20130801 5:00,2.015651057,-4.350995641,3.035606724,-6.259621518,0.38793345
20130801 6:00,1.756829501,-4.271765386,2.816344292,-6.468233019,0.3767503
20130801 7:00,0.956420989,-3.851719272,1.963606086,-6.813714018,0.30138144
20130801 8:00,-0.032497791,-3.242610486,0.345284199,-7.00095556,0.30852363
20130801 9:00,-0.190223115,-3.307168471,0.0535459,-7.38052673,0.27929706
20130801 10:00,-0.097488226,-3.270278194,0.348036447,-7.475673927,0.40109011
20130801 11:00,-0.112690667,-3.34196271,0.330146834,-7.780959051,0.5208157
20130801 12:00,0.084180943,-3.619478207,0.674177848,-8.168162349,0.58039657
20130801 13:00,0.385949394,-3.957359612,1.259030571,-8.434778023,0.66196784
20130801 14:00,0.49958764,-4.343869111,1.464531763,-8.806717066,0.66854618
20130801 15:00,0.715842362,-4.711514263,1.785168667,-9.203078918,0.77859222
20130801 16:00,1.00164825,-4.893031196,2.273692707,-9.490555742,0.77173196
20130801 17:00,1.106545092,-5.055264576,2.442038549,-9.565859406,0.82661403
20130801 18:00,1.143411012,-5.251453779,2.524605992,-9.714940308,0.46189267
20130801 19:00,1.338002255,-5.489563752,2.748455505,-9.927113469,0.65651724
20130801 20:00,1.746567854,-5.302597118,3.555322909,-9.886408786,0.49544215
20130801 21:00,2.616147472,-5.487886921,4.91126381,-9.829422229,0.40710459
20130801 22:00,3.445060562,-5.35332125,6.18188502,-9.242765984,0.66384737
20130801 23:00,3.512331363,-4.931598304,6.474999443,-8.051136385,0.97847945
20130802 0:00,3.506630447,-4.195888793,6.475458151,-6.968391813,0.98139271
20130802 1:00,5.644372959,-2.490892781,9.143088182,-3.62341487,0.96579265
20130802 2:00,7.02693895,-1.165421224,10.44033886,-1.665148617,0.85696832
20130802 3:00,7.434435931,-0.867067847,11.11675002,-1.29441993,0.9443661
20130802 4:00,8.254911916,-0.651862133,12.37405857,-0.900947152,0.95526734
20130802 5:00,7.667239139,-0.829068237,11.57738689,-1.229371829,0.9865614
20130802 6:00,7.348916385,0.093833191,11.36942736,0.197592453,0.96175171
20130802 7:00,6.032500128,0.173970983,10.08172806,0.571960195,0.93600223
20130802 8:00,4.763960198,-0.136798108,8.867400706,0.129815061,0.94013719
20130802 9:00,4.670400353,-0.20000538,8.893015763,0.057488851,0.90668168
20130802 10:00,5.130890215,0.076150204,9.098370371,0.539663585,0.83892491
20130802 11:00,4.27898397,-0.186837198,8.27347871,0.156653089,0.93196126
20130802 12:00,4.071032596,-0.491962783,7.782885249,-0.382381873,0.82388871
20130802 13:00,3.694600407,-0.662772912,7.192002328,-0.656675613,0.71675593
20130802 14:00,3.51076993,-0.958116419,6.819932774,-1.172966483,0.57560379
20130802 15:00,3.127028378,-1.355419276,6.820366927,-2.128218314,0.6042665
20130802 16:00,3.094867182,-1.591317847,6.631510152,-2.538976601,0.53867117
20130802 17:00,2.893494234,-1.844146938,6.274635971,-3.039346608,0.78564044
20130802 18:00,2.527295153,-2.249350704,5.578253748,-3.89770861,0.66441123
20130802 19:00,2.418385646,-2.641010054,5.441929547,-4.882527759,0.75303071
20130802 20:00,2.58101897,-3.090609404,5.392870201,-5.507990267,0.90630578
20130802 21:00,2.617565785,-3.636524599,5.175359294,-6.152102931,0.62296776
20130802 22:00,2.757540084,-4.265963689,5.149310084,-7.24927789,0.50314819
20130802 23:00,3.070746284,-5.104588754,5.297356429,-8.19179303,0.30551639
20130803 0:00,3.217664478,-5.708067714,5.469715371,-9.153413206,0.33831406
20130803 1:00,3.541228566,-6.868855428,5.677734056,-10.50076878,0.53453622
20130803 2:00,3.610116397,-6.373880639,5.829402367,-9.922602492,0.88892019
20130803 3:00,3.568783698,-5.846616629,7.075701859,-10.40943056,0.6909125
20130803 4:00,3.786813683,-5.919932158,7.455506348,-10.87724916,0.98148669
20130803 5:00,5.442532702,-4.518959772,9.075695688,-7.343341009,0.98120474
20130803 6:00,6.884010567,-1.24901121,10.9637338,-1.668780288,0.90846723
20130803 7:00,5.600974714,0.227935817,9.213422344,0.638321122,0.90461421
20130803 8:00,4.385104496,-0.083560213,8.49648328,0.364306465,0.93355886
20130803 9:00,4.716799402,0.060031859,8.681527069,0.529364363,0.9515083
20130803 10:00,4.912785282,-0.079761481,8.707298008,0.359206361,0.99135418
20130803 11:00,5.658840492,0.111694615,9.452965331,0.445444476,0.98825297
20130803 12:00,5.627496529,-0.100654507,9.669272226,0.254422414,0.97481438
20130803 13:00,6.156555071,0.313027415,10.07780498,0.871998596,0.98590356
20130803 14:00,5.784905222,-0.071024397,9.779115571,0.333705843,0.94286249
20130803 15:00,5.503842872,0.054333761,9.39339644,0.513136761,0.97998306
20130803 16:00,5.269968685,0.369248649,9.041475262,0.970291501,0.89568648
20130803 17:00,4.87283034,0.211221395,8.771091643,0.846034432,0.8613852
20130803 18:00,4.912785282,0.315306654,8.859388793,1.076002739,0.85443096
20130803 19:00,4.556979634,0.131827895,8.355376829,0.755159859,0.67061364
20130803 20:00,4.432637099,0.188429003,8.213002955,0.874316824,0.58631706
20130803 21:00,4.171896659,0.153100795,8.078656094,0.884053386,0.56517243
20130803 22:00,3.987621711,0.121191446,7.743633892,0.829343184,0.56554834
20130803 23:00,4.109208732,0.145883204,6.940932524,0.739395902,0.70312939
20130804 0:00,4.744698974,0.20818241,6.998389043,0.407889168,0.66027628
20130804 1:00,4.576839843,-1.345774886,7.348474079,-2.149690798,0.69824264
20130804 2:00,4.549130319,-1.841502599,6.897925128,-2.846795406,0.68790526
20130804 3:00,4.961560478,-2.021389836,7.200949202,-2.951574933,0.77624282
20130804 4:00,5.402101749,-2.082966621,7.865807941,-3.109385731,0.82943331
20130804 5:00,4.635070001,-2.557592177,7.349969264,-3.856100237,0.79062116
20130804 6:00,4.914574764,-2.382893995,7.9570142,-3.654239271,0.67014377
20130804 7:00,3.708206507,-2.410914891,6.973681146,-4.144350854,0.6089653
20130804 8:00,3.260035078,-3.045363339,6.357166708,-5.370912826,0.62860632
20130804 9:00,3.494562063,-3.660785251,6.461331233,-6.263035655,0.52015787
20130804 10:00,3.815430317,-3.455298677,7.179019828,-6.002583688,0.33953575
20130804 11:00,3.923055714,-3.364317247,7.363425925,-5.778483802,0.55831217
20130804 12:00,3.656401745,-3.234244937,6.690592867,-5.383315301,0.67512451
20130804 13:00,3.485325555,-3.166787224,6.405012614,-5.255013839,0.63452682
20130804 14:00,3.312643015,-3.019072127,6.072583244,-4.934687857,0.78845972
20130804 15:00,3.2150573,-3.058854881,5.956955637,-4.935970871,0.72652945
20130804 16:00,3.430308094,-2.960262838,6.306828827,-4.723418117,0.74250539
20130804 17:00,3.456009682,-2.684551054,6.272937977,-4.315847141,0.69739685
20130804 18:00,3.793343016,-2.904912919,6.816188372,-4.639594495,0.2999718
20130804 19:00,3.548374761,-2.643730488,6.357166708,-4.264098885,0.13494972
20130804 20:00,3.088958887,-2.890383565,5.648947615,-4.809380096,0.24781505
20130804 21:00,3.101408094,-3.358782255,5.668385015,-5.582610238,0.30899351
20130804 22:00,2.803831902,-3.860736834,5.080777478,-6.423412482,0.20712338
20130804 23:00,3.609416031,-5.698700084,5.985364144,-8.53824824,0.27506812
20130805 0:00,4.288500159,-5.970260624,6.984645833,-9.292233162,0.35241048
20130805 1:00,3.677561375,-5.85597842,6.255964394,-9.529427499,0.47176016
20130805 2:00,4.422181313,-5.881064618,7.025902059,-9.310292272,0.6873414
20130805 3:00,4.652185334,-5.616631421,7.343814642,-8.879578205,0.63452682
20130805 4:00,4.244253673,-5.554532801,6.59982005,-8.552638521,0.63010994
20130805 5:00,3.957110288,-5.773728592,6.164064352,-8.866480467,0.68969081
20130805 6:00,2.560450647,-5.457478004,4.135228037,-8.485134796,0.84258995
20130805 7:00,1.866822167,-5.448841772,3.445318159,-9.243796065,0.81768629
20130805 8:00,2.318874096,-5.231702226,4.713890497,-9.588367319,0.7129029
20130805 9:00,3.021181974,-5.242805953,5.948604926,-9.304750922,0.6349967
20130805 10:00,3.39982067,-5.137937422,6.675450706,-9.021638283,0.65087866
20130805 11:00,4.227256521,-5.126011197,7.847286159,-9.102743505,0.68283055
20130805 12:00,5.147272607,-4.463488834,9.289984891,-7.911856892,0.80659711
20130805 13:00,5.479982827,-3.849493868,9.553373047,-6.500323774,0.88863827
20130805 14:00,5.741088021,-3.647159292,9.79081813,-5.909918059,0.80763085
20130805 15:00,6.6357892,-2.755571157,10.80303772,-4.14021219,0.94446011
20130805 16:00,7.157637947,-1.743075775,11.60199645,-2.448588989,0.9928578
20130805 17:00,7.428869104,-0.359222421,11.824931,-0.171597664,0.98778308
20130805 18:00,6.720051679,-0.019119382,10.98551866,0.244507388,0.98468188
20130805 19:00,5.671652845,-0.315218763,9.938122024,-0.290988581,0.95893241
20130805 20:00,4.984172271,-0.606794403,9.133886735,-0.630018484,0.94145286
20130805 21:00,4.641336088,-0.547163278,8.943930669,-0.507101253,0.94690345
20130805 22:00,4.441348314,-0.362923663,8.311183496,-0.130793173,0.80744289
20130805 23:00,4.493786338,-0.559912001,8.057029315,-0.310131428,0.80998025
20130806 0:00,5.348345305,-0.168814069,8.494983578,-0.133815728,0.68856308
20130806 1:00,6.116880194,0.268645617,9.178334969,0.445608129,0.73329573
20130806 2:00,6.042327228,0.290588138,8.950585117,0.581665874,0.51837233
20130806 3:00,5.999610393,0.28815008,8.707515768,0.518869992,0.48350718
20130806 4:00,5.9480278,0.407614918,8.618662687,0.65000257,0.53350247
20130806 5:00,5.597024375,0.366655545,8.196865877,0.584744104,0.51827835
20130806 6:00,4.861972426,0.344713024,7.429869739,0.58535975,0.47100836
20130806 7:00,3.454331825,0.234025194,6.646532805,0.62599238,0.2700874
20130806 8:00,2.512949504,0.028253106,6.357504966,0.494859801,0.19594023
20130806 9:00,2.321529726,-0.153138403,6.023539937,0.161179719,0.14679071
20130806 10:00,2.168796892,-0.289182035,5.823365179,-0.093082041,0.17113053
20130806 11:00,2.093034959,-0.466672652,5.622169122,-0.310405046,0.09472794
20130806 12:00,2.01969096,-0.829943282,5.225904806,-0.70257149,0.05807725
20130806 13:00,1.955212719,-1.033764924,5.06096489,-0.918047557,0.01738558
20130806 14:00,1.719061161,-1.325844262,4.423673825,-1.087350182,0.01541209
20130806 15:00,1.525223448,-1.339497387,4.54469785,-1.612496142,0.04210131
20130806 16:00,1.388610175,-1.552096037,4.288351604,-2.40113855,0.07367728
20130806 17:00,1.211295012,-1.696916678,3.925279531,-3.091893259,0.08316888
20130806 18:00,0.955396992,-1.582327955,3.50501467,-3.520998457,0.04341697
20130806 19:00,0.793395411,-1.561360657,3.235391527,-3.66198137,0.02791091
20130806 20:00,0.745842709,-1.604758088,3.03113157,-3.742630984,0.00158878
20130806 21:00,0.872784246,-1.657907751,3.07811136,-3.834362224,0
20130806 22:00,1.257638747,-1.855878054,3.499908171,-3.915627484,0
20130806 23:00,2.03581052,-1.895374592,4.043239656,-3.184240145,0.02536474
20130807 0:00,2.659637503,-1.247826409,4.660615375,-1.763945035,0.08673997
20130807 1:00,-1.070003954,-2.419677029,-1.36495752,-4.493927806,0.30579832
20130807 2:00,0.541288572,-0.286509612,0.780692781,-0.706096774,0.49863733
20130807 3:00,3.282119679,3.04499892,4.734256994,5.062846623,0.82210316
20130807 4:00,2.216608891,3.101609516,3.976319814,6.190381124,0.85565265
20130807 5:00,2.729272805,3.456302454,3.87914838,4.931575733,0.90649373
20130807 6:00,3.965671564,3.551488412,6.065243007,5.744567426,0.91241422
20130807 7:00,3.632727041,3.528443391,5.718577353,5.922766074,0.93346488
20130807 8:00,3.073256603,2.438313682,5.829405312,5.068554053,0.9463396
20130807 9:00,3.329367774,2.173295936,6.196555755,4.46610311,0.90790338
20130807 10:00,3.368667592,1.91579287,6.115667102,3.927068056,0.7673151
20130807 11:00,3.274171401,1.789546231,5.957566554,3.741259502,0.61413399
20130807 12:00,3.120504698,2.08111585,5.405002511,4.161072685,0.54017478
20130807 13:00,2.515994019,2.191832149,4.556722159,4.685522085,0.37618644
20130807 14:00,1.985225695,2.319581724,3.565573538,4.997528257,0.1933089
20130807 15:00,1.556018697,2.226900659,2.863838213,5.071724847,0.11662438
20130807 16:00,1.402793565,1.93933887,2.759838517,5.012748071,0.02179365
20130807 17:00,1.586045524,1.802571678,3.070787104,4.760986992,0.0569466
20130807 18:00,1.658904736,1.532544144,3.401695229,4.395711473,0.0256408
20130807 19:00,1.53526486,1.217428525,3.504119172,4.05580231,0.00252855
20130807 20:00,1.400144139,1.160316951,3.151675757,3.954971047,0
20130807 21:00,1.293725531,1.317123292,2.425253635,3.89028684,0
20130807 22:00,1.089278165,1.502485421,1.607963093,3.914384878,0
20130807 23:00,1.179358646,1.015534099,1.445660536,2.896559864,0.04257118
20130808 0:00,0.749710077,0.801115204,0.959803369,1.390432507,0.06108449
20130808 1:00,1.500141061,0.249734434,1.916692448,0.379332371,0.0476459
20130808 2:00,2.294537109,-0.561832315,3.038492917,-0.755778058,0.08711587
20130808 3:00,2.572458559,-0.731357199,3.435605685,-1.010957922,0.10252796
20130808 4:00,2.704623565,-1.169431028,3.689045237,-1.605926358,0.14068226
20130808 5:00,1.899916771,-1.729132235,2.641954841,-2.367404732,0.22422704
20130808 6:00,1.570910267,-2.327581986,2.298288509,-3.307576698,0.24386805
20130808 7:00,0.558113889,-1.847530567,1.502338894,-4.003398714,0.19641011
20130808 8:00,0.255352917,-2.048269557,0.995459789,-4.971999206,0.36349967
20130808 9:00,0.123187911,-2.784491913,0.885693452,-6.026562145,0.41546846
20130808 10:00,0.067884823,-3.485194769,0.360424175,-6.878741054,0.54712902
20130808 11:00,0.491562715,-3.967398886,1.063273547,-7.568471244,0.53115307
20130808 12:00,0.428760904,-4.797263559,0.994310403,-8.619649835,0.90874916
20130808 13:00,0.711369056,-5.152996729,1.321885335,-9.142193217,0.97584815
20130808 14:00,1.194568068,-5.401095053,2.1057664,-9.413617953,0.9248191
20130808 15:00,1.217532909,-5.763286314,2.307483595,-9.893518546,0.92425521
20130808 16:00,0.773233527,-6.236341468,1.551187787,-10.59137117,0.96607459
20130808 17:00,0.681374161,-6.544715306,1.368435457,-11.1552036,0.95658301
20130808 18:00,0.793386347,-6.955342249,1.574750195,-11.74475708,0.95479745
20130808 19:00,0.550146495,-6.886455946,1.09200819,-11.66488646,0.93534441
20130808 20:00,0.975230398,-6.829947652,1.737388275,-11.68045446,0.94709142
20130808 21:00,1.188475355,-6.910673787,2.197142565,-11.64796472,0.91119254
20130808 22:00,1.173946577,-6.579696631,2.235646987,-11.12609821,0.90649373
20130808 23:00,1.570441596,-6.396179217,2.802868843,-10.47630333,0.73677284
20130809 0:00,1.940222412,-6.30899499,3.748813295,-10.8228606,0.64270274
20130809 1:00,1.645971256,-6.602820626,3.173781466,-11.57253155,0.58312188
20130809 2:00,1.715896178,-6.539027854,3.329893856,-11.35801583,0.45944929
20130809 3:00,2.254517864,-6.193880393,3.830414195,-10.13705907,0.57400619
20130809 4:00,2.912611275,-6.076768289,4.54372773,-8.987415841,0.84305985
20130809 5:00,2.79673569,-4.767588263,5.783500277,-8.331216279,0.71205712
20130809 6:00,3.347744077,-4.023497943,6.670218651,-6.796825017,0.47288788
20130809 7:00,4.10053581,-3.179433875,7.185149365,-5.101403188,0.38210694
20130809 8:00,3.553123562,-2.533889106,6.923360896,-4.48431105,0.35560567
20130809 9:00,3.538739007,-2.361077343,6.687030755,-4.023648606,0.51423737
20130809 10:00,3.725738227,-2.014977751,6.871483548,-3.343294459,0.47354571
20130809 11:00,4.012630194,-1.676971271,7.214930805,-2.676167824,0.81655856
20130809 12:00,4.192836708,-1.618891285,7.423400889,-2.584150357,0.84945022
20130809 13:00,4.237588658,-1.291834311,7.848026589,-2.038371756,0.91504555
20130809 14:00,3.96228425,-1.479880169,7.664534488,-2.304072191,0.48519875
20130809 15:00,4.365451373,-1.489877544,8.007021053,-2.240235074,0.71243302
20130809 16:00,4.685507731,-0.571547264,8.095885029,-0.552864773,0.5999436
20130809 17:00,4.331487839,-0.081199836,7.659731029,0.279318194,0.55756037
20130809 18:00,4.01502762,0.23300337,7.116459913,0.778512953,0.54299406
20130809 19:00,3.45882481,0.133029623,6.67262038,0.718701599,0.51038436
20130809 20:00,2.845882921,-0.341131579,6.291706149,-0.147412809,0.50343012
20130809 21:00,2.759575588,-0.313043717,6.303714795,-0.118082241,0.5019265
20130809 22:00,2.772761431,-0.243538159,6.128388572,0.159695487,0.44958179
20130809 23:00,3.04886498,-0.696752481,5.822888634,-0.338924162,0.42759137
20130810 0:00,4.239186942,-0.378264686,6.154807592,-0.516057786,0.43510947
20130810 1:00,5.31213579,-0.671077946,7.655634141,-1.02831433,0.37665632
20130810 2:00,5.590069606,-0.647789567,8.015245187,-0.950148193,0.34150925
20130810 3:00,5.064875693,-0.963788782,7.271023397,-1.387782058,0.39047081
20130810 4:00,4.675095025,-1.082639821,6.72054927,-1.582714894,0.39808288
20130810 5:00,4.425590509,-0.971417734,6.369591966,-1.399844734,0.30993327
20130810 6:00,3.895533689,-0.979046686,5.772964549,-1.42155755,0.27300065
20130810 7:00,2.486787052,-1.124398295,5.018165964,-2.081144644,0.23879334
20130810 8:00,1.732288389,-1.291432187,4.757111421,-2.979572713,0.11596654
20130810 9:00,1.606226887,-1.580529309,4.617690027,-3.64350237,0.09350625
20130810 10:00,1.823561405,-1.724676346,4.778745776,-3.757856534,0.09980265
20130810 11:00,1.967578255,-1.680107207,4.86624472,-3.555686093,0.08429659
20130810 12:00,2.0461329,-1.676091969,4.902782741,-3.422031649,0.14650878
20130810 13:00,1.911093724,-1.691751396,5.012396803,-3.769436702,0.25241988
20130810 14:00,2.030421971,-1.771654629,5.035954211,-3.779086842,0.28033079
20130810 15:00,1.817950359,-1.729093108,5.005185351,-3.888133429,0.31594774
20130810 16:00,1.598745492,-2.027425277,4.636920564,-4.517322581,0.29771637
20130810 17:00,1.50186143,-2.335394016,4.3196167,-5.133001536,0.33728033
20130810 18:00,1.496624453,-2.550209239,4.062408265,-5.43505093,0.34611408
20130810 19:00,1.182031803,-2.631718566,3.468665429,-5.946025863,0.29658866
20130810 20:00,1.212331452,-2.67146942,3.496549708,-6.240355144,0.28888262
20130810 21:00,1.280412144,-2.844124646,3.474915353,-6.315626239,0.33220561
20130810 22:00,1.345126209,-3.232799665,3.279244637,-6.552537185,0.32656704
20130810 23:00,1.427421552,-3.805372576,3.228764477,-7.012366374,0.44450708
20130811 0:00,1.798498733,-3.9948918,2.810019529,-5.967256171,0.39498166
20130811 1:00,2.529722716,-5.13652886,3.578593217,-7.456077858,0.2877549
20130811 2:00,3.268801276,-5.487710175,4.644605736,-8.035811723,0.31773329
20130811 3:00,3.642269625,-5.472944597,5.230423152,-8.008371652,0.48595056
20130811 4:00,3.267146931,-5.263832086,4.809994822,-7.817288975,0.56037966
20130811 5:00,3.084755412,-5.188806987,4.668306353,-7.873166938,0.61488581
20130811 6:00,2.413504991,-4.139652807,4.159258325,-6.995084665,0.57616765
20130811 7:00,2.133507126,-3.762931032,4.012417548,-6.797516153,0.34244901
20130811 8:00,1.674012845,-3.306395322,3.822297384,-6.970638056,0.33088995
20130811 9:00,1.568134775,-3.523090157,3.779017997,-7.561347949,0.43839863
20130811 10:00,1.367959049,-3.746569176,3.451846441,-8.177003361,0.45484446
20130811 11:00,1.439509463,-4.098149561,3.433813363,-8.610556484,0.5263603
20130811 12:00,1.75093988,-4.215875115,3.937709082,-8.633506361,0.52109763
20130811 13:00,2.009431262,-4.290102075,4.239634329,-8.418974897,0.62935813
20130811 14:00,1.934572158,-4.323623928,4.116494169,-8.456892086,0.65050276
20130811 15:00,2.334096438,-4.536328066,4.726012202,-8.590600068,0.71262098
20130811 16:00,2.923870376,-4.195522562,5.942472114,-7.956484972,0.83356826
20130811 17:00,4.042207491,-3.748564524,7.637066205,-6.709707926,0.66234374
20130811 18:00,4.684093291,-2.88896844,8.506775791,-4.78590949,0.90273468
20130811 19:00,4.863176121,-1.915637499,8.470709635,-3.019267825,0.97782162
20130811 20:00,5.676286612,-0.995781894,9.143085825,-1.153841904,0.97810353
20130811 21:00,6.893057246,0.008676482,11.03346762,0.371826046,0.9625035
20130811 22:00,5.883079718,-0.273465779,9.635131237,-0.095154072,0.94070106
20130811 23:00,6.026594133,-1.388466456,9.646981545,-1.966566917,0.98909877
20130812 0:00,7.876978843,-0.387200637,12.38903985,-0.31417573,0.99802651
20130812 1:00,9.540708321,0.655582449,14.66133265,1.050227523,0.99492528
20130812 2:00,8.154061901,1.035113812,12.52876201,1.643604924,0.90358048
20130812 3:00,7.719809641,1.279681588,11.44265128,1.979834186,0.87736113
20130812 4:00,7.538048752,0.955597049,11.12865973,1.51072712,0.80640916
20130812 5:00,7.348885836,0.506004969,10.86235631,0.820515691,0.69438961
20130812 6:00,5.995959762,-0.628720738,9.142904253,-0.876769623,0.47608307
20130812 7:00,4.46250647,-1.992110867,7.622777896,-3.241671759,0.25815243
20130812 8:00,4.351064839,-2.832839459,7.88747385,-4.794243998,0.3271309
20130812 9:00,3.519981679,-3.380430577,6.422001313,-5.768501907,0.8876985
20130812 10:00,4.694847878,-4.214711864,8.310773047,-7.052628704,0.97265293
20130812 11:00,5.129100137,-4.612725502,8.803729074,-7.455565851,0.9952072
20130812 12:00,4.812869088,-4.424894012,8.278623741,-6.973547581,0.98486983
20130812 13:00,6.749321637,-2.1575917,10.75304867,-3.23306429,0.96053
20130812 14:00,6.451184432,0.374909764,10.4658482,0.899058847,0.74851987
20130812 15:00,5.041098259,-0.209216082,8.885709804,0.08672895,0.50126866
20130812 16:00,4.232221181,-0.691474508,7.801206545,-0.776707794,0.30908749
20130812 17:00,3.767127141,-1.220583351,7.328611745,-1.789161348,0.63584248
20130812 18:00,3.611684571,-1.55799232,7.243416084,-2.460005971,0.77558498
20130812 19:00,3.440615499,-1.886375063,7.113747216,-3.192716778,0.55154589
20130812 20:00,3.298743312,-2.029935058,6.99961718,-3.622552266,0.44422516
20130812 21:00,3.147001755,-2.265906426,6.880128925,-4.104570536,0.83582369
20130812 22:00,3.238293423,-2.984995861,6.645438991,-5.232686955,0.69861853
20130812 23:00,3.501065387,-3.47241213,6.629364338,-5.581827421,0.53152897
20130813 0:00,3.272013769,-3.924153312,5.462344526,-5.919132616,0.16342449
20130813 1:00,5.463517094,-4.926344309,8.031722886,-7.355871256,0.49497226
20130813 2:00,5.07709979,-5.045542407,7.636895212,-7.627554669,0.8873226
20130813 3:00,5.450827543,-5.581933849,8.180121765,-8.315988985,0.93478054
20130813 4:00,5.310423798,-5.791804005,7.944525005,-8.700290581,0.95404565
20130813 5:00,5.343989707,-5.681774991,8.235365144,-8.643663359,0.94333235
20130813 6:00,4.917457047,-5.480564526,7.717593872,-8.604851443,0.95959025
20130813 7:00,3.939542916,-5.005809708,6.758958778,-8.310898898,0.93581427
20130813 8:00,3.39430155,-4.436307683,6.268809196,-8.062757139,0.81768629
20130813 9:00,3.246529678,-4.687948113,6.095496637,-8.644935881,0.82745981
20130813 10:00,3.219103874,-4.971680338,5.964429014,-8.898167727,0.9412649
20130813 11:00,3.790952364,-4.939079149,6.922522506,-8.776641891,0.91175639
20130813 12:00,3.972290145,-5.204982598,7.300560526,-9.110042613,0.91288411
20130813 13:00,4.094273574,-5.509090567,7.466832263,-9.595509695,0.87679727
20130813 14:00,3.915391834,-5.496355727,7.279438058,-9.752029882,0.89126959
