Index,Arrival_Time,Creation_Time,x,y,z
122595,1425047557243,1949936374000,-0.13467385,-0.5363012,9.376292
122596,1425047557253,1949946440000,-0.15263036,-0.54049104,9.363723
122597,1425047557263,1949956035000,-0.15682021,-0.54288524,9.381081
122598,1425047557273,1949965970000,-0.14784196,-0.5351041,9.38168
122599,1425047557283,1949975828000,-0.1316811,-0.54288524,9.372103
122600,1425047557293,1949985995000,-0.14544775,-0.52971715,9.351153
122601,1425047557303,1949995721000,-0.14305355,-0.5351041,9.364322
122602,1425047557313,1950005810000,-0.16101007,-0.5410896,9.351752
122603,1425047557323,1950015727000,-0.13946225,-0.55006784,9.347562
122604,1425047557333,1950025720000,-0.14425065,-0.54288524,9.366715
122605,1425047557343,1950035583000,-0.15442601,-0.5374983,9.371504
122606,1425047557353,1950045740000,-0.1376666,-0.5422867,9.382876
122607,1425047557362,1950055420000,-0.14844051,-0.54049104,9.367912
122608,1425047557372,1950065459000,-0.14664486,-0.54767364,9.368511
122609,1425047557382,1950075316000,-0.13108255,-0.5410896,9.391256
122610,1425047557392,1950085353000,-0.14544775,-0.53330845,9.381081
122611,1425047557402,1950095210000,-0.15861586,-0.5386954,9.382876
122612,1425047557412,1950105379000,-0.1400608,-0.5374983,9.361927
122613,1425047557422,1950115178000,-0.16759412,-0.54647654,9.356541
122614,1425047557432,1950125178000,-0.13826515,-0.53809685,9.360131
122615,1425047557442,1950134996000,-0.15083471,-0.5434838,9.384672
122616,1425047557452,1950145185000,-0.13587095,-0.54767364,9.357738
122617,1425047557462,1950154902000,-0.1592144,-0.53450555,9.348759
122618,1425047557472,1950165189000,-0.15382746,-0.5153519,9.353547
122619,1425047557482,1950174795000,-0.14664486,-0.54408234,9.388264
122620,1425047557492,1950184825000,-0.15143326,-0.5518635,9.359533
122621,1425047557502,1950194685000,-0.15382746,-0.54168814,9.415796
122622,1425047557512,1950204720000,-0.142455,-0.5351041,9.350554
122623,1425047557521,1950214583000,-0.14844051,-0.5386954,9.369708
122624,1425047557532,1950224744000,-0.13587095,-0.53809685,9.3738985
122625,1425047557541,1950234479000,-0.14724341,-0.53689975,9.356541
122626,1425047557551,1950244570000,-0.15442601,-0.53330845,9.350554
122627,1425047557561,1950254415000,-0.14844051,-0.5590461,9.356541
122628,1425047557571,1950264457000,-0.1388637,-0.53809685,9.349358
122629,1425047557581,1950274318000,-0.15382746,-0.5446809,9.335591
122630,1425047557591,1950284481000,-0.15143326,-0.5315128,9.364322
122631,1425047557601,1950294212000,-0.1412579,-0.54887074,9.384073
122632,1425047557611,1950304246000,-0.15083471,-0.52133745,9.396643
122633,1425047557621,1950314108000,-0.12330139,-0.54288524,9.39365
122634,1425047557631,1950324143000,-0.130484,-0.521936,9.379884
122635,1425047557641,1950334002000,-0.14844051,-0.5422867,9.36911
122636,1425047557651,1950344164000,-0.14724341,-0.5470751,9.345766
122637,1425047557661,1950353900000,-0.12090719,-0.52852005,9.3104515
122638,1425047557671,1950363933000,-0.13587095,-0.5279215,9.358934
122639,1425047557681,1950373787000,-0.14664486,-0.5243302,9.375694
122640,1425047557691,1950383825000,-0.15981296,-0.5386954,9.388862
122641,1425047557701,1950393685000,-0.15562311,-0.52612585,9.385271
122642,1425047557711,1950403858000,-0.13467385,-0.5482722,9.357139
122643,1425047557720,1950413577000,-0.13467385,-0.533907,9.360131
122644,1425047557730,1950423609000,-0.15023616,-0.5363012,9.342773
122645,1425047557740,1950433466000,-0.130484,-0.5470751,9.3733
122646,1425047557750,1950443505000,-0.15442601,-0.53570265,9.399636
122647,1425047557760,1950453364000,-0.16460137,-0.55006784,9.38168
122648,1425047557770,1950463534000,-0.16160862,-0.54767364,9.377489
122649,1425047557780,1950473263000,-0.14664486,-0.5506664,9.366715
122650,1425047557790,1950483303000,-0.14903906,-0.5518635,9.387066
122651,1425047557800,1950493162000,-0.13826515,-0.5327099,9.375095
122652,1425047557810,1950503199000,-0.1316811,-0.54527944,9.372103
122653,1425047557820,1950513055000,-0.15143326,-0.53091425,9.381081
122654,1425047557830,1950523224000,-0.14065935,-0.54168814,9.351153
122655,1425047557840,1950532952000,-0.14065935,-0.52253455,9.374496
122656,1425047557850,1950542982000,-0.15861586,-0.54168814,9.385869
122657,1425047557860,1950552845000,-0.14724341,-0.54049104,9.385271
122658,1425047557870,1950562883000,-0.15981296,-0.5374983,9.362526
122659,1425047557880,1950572738000,-0.1364695,-0.5542577,9.369708
122660,1425047557890,1950582904000,-0.1436521,-0.5470751,9.361329
122661,1425047557900,1950592629000,-0.15682021,-0.5303157,9.346365
122662,1425047557910,1950602670000,-0.17298107,-0.53091425,9.396045
122663,1425047557919,1950612523000,-0.15023616,-0.5243302,9.370906
122664,1425047557929,1950622560000,-0.1376666,-0.533907,9.36073
122665,1425047557939,1950632418000,-0.1604115,-0.5291186,9.385869
122666,1425047557949,1950642590000,-0.1316811,-0.53330845,9.385271
122667,1425047557959,1950652318000,-0.15622166,-0.52373165,9.376891
122668,1425047557969,1950662353000,-0.15263036,-0.5386954,9.34038
122669,1425047557979,1950672210000,-0.1436521,-0.54887074,9.384073
122670,1425047557989,1950682248000,-0.1388637,-0.53809685,9.355343
122671,1425047557999,1950692109000,-0.1400608,-0.52732295,9.377489
122672,1425047558009,1950702270000,-0.142455,-0.5530606,9.376292
122673,1425047558019,1950712005000,-0.15263036,-0.5351041,9.366715
122674,1425047558029,1950722031000,-0.16998832,-0.53330845,9.357738
122675,1425047558039,1950731888000,-0.12389994,-0.53689975,9.382876
122676,1425047558049,1950741928000,-0.1352724,-0.54647654,9.345766
122677,1425047558059,1950751792000,-0.14185645,-0.54168814,9.353547
122678,1425047558069,1950761962000,-0.14065935,-0.5410896,9.354745
122679,1425047558079,1950771681000,-0.16460137,-0.52852005,9.381081
122680,1425047558089,1950781720000,-0.15322891,-0.55246204,9.364322
122681,1425047558098,1950791580000,-0.15382746,-0.533907,9.3661175
122682,1425047558109,1950801618000,-0.1448492,-0.52492875,9.362526
122683,1425047558118,1950811475000,-0.14784196,-0.54288524,9.375095
122684,1425047558129,1950821641000,-0.14844051,-0.55605334,9.357139
122685,1425047558138,1950831360000,-0.15203181,-0.51834464,9.383475
122686,1425047558148,1950841407000,-0.14065935,-0.5291186,9.385869
122687,1425047558158,1950851270000,-0.14544775,-0.5327099,9.3733
122688,1425047558168,1950861299000,-0.14784196,-0.52612585,9.385869
122689,1425047558178,1950871164000,-0.1364695,-0.5243302,9.370906
122690,1425047558188,1950881331000,-0.14425065,-0.5386954,9.351153
122691,1425047558198,1950891059000,-0.14305355,-0.52971715,9.375095
122692,1425047558208,1950901086000,-0.16400282,-0.5566519,9.384672
122693,1425047558218,1950911212000,-0.13587095,-0.5530606,9.391256
122694,1425047558228,1950921140000,-0.16220717,-0.53330845,9.344569
122695,1425047558238,1950930840000,-0.15801731,-0.54168814,9.38168
122696,1425047558248,1950941414000,-0.16879122,-0.53929394,9.383475
122697,1425047558258,1950950853000,-0.14844051,-0.5542577,9.360131
122698,1425047558268,1950960810000,-0.1400608,-0.5351041,9.375694
122699,1425047558278,1950970788000,-0.13347675,-0.5506664,9.357139
122700,1425047558288,1950980813000,-0.1352724,-0.51475334,9.372103
122701,1425047558297,1950990515000,-0.12090719,-0.52253455,9.341577
122702,1425047558308,1951000925000,-0.13227965,-0.5231331,9.400833
122703,1425047558317,1951010431000,-0.16340427,-0.52612585,9.378687
122704,1425047558327,1951020454000,-0.15322891,-0.50996494,9.367314
122705,1425047558337,1951030315000,-0.16280572,-0.545878,9.371504
122706,1425047558348,1951040797000,-0.14544775,-0.5398925,9.3822775
122707,1425047558357,1951050275000,-0.14425065,-0.52852005,9.378687
122708,1425047558367,1951060397000,-0.15562311,-0.54647654,9.353547
122709,1425047558377,1951070235000,-0.14963761,-0.53929394,9.336189
122710,1425047558387,1951080230000,-0.14425065,-0.521936,9.336189
122711,1425047558397,1951089997000,-0.1352724,-0.54527944,9.357139
122712,1425047558407,1951100252000,-0.16460137,-0.5518635,9.359533
122713,1425047558417,1951109901000,-0.15083471,-0.533907,9.370906
122714,1425047558427,1951120235000,-0.14724341,-0.53929394,9.378687
122715,1425047558437,1951129795000,-0.13347675,-0.54049104,9.367314
122716,1425047558447,1951139822000,-0.13946225,-0.545878,9.393052
122717,1425047558457,1951149682000,-0.1400608,-0.5303157,9.372701
122718,1425047558467,1951159717000,-0.1400608,-0.53809685,9.342773
122719,1425047558476,1951169573000,-0.12868834,-0.5386954,9.337985
122720,1425047558487,1951179744000,-0.14185645,-0.521936,9.354745
122721,1425047558496,1951189478000,-0.1412579,-0.5363012,9.375095
122722,1425047558506,1951199513000,-0.15622166,-0.533907,9.337387
122723,1425047558516,1951209373000,-0.15023616,-0.54288524,9.3499565
122724,1425047558526,1951219404000,-0.14185645,-0.545878,9.372701
122725,1425047558536,1951229256000,-0.15801731,-0.55725044,9.36073
122726,1425047558546,1951239417000,-0.14903906,-0.53809685,9.3738985
122727,1425047558556,1951249154000,-0.11432313,-0.5153519,9.354745
122728,1425047558566,1951259193000,-0.15502456,-0.53570265,9.390059
122729,1425047558576,1951269057000,-0.1436521,-0.5363012,9.399636
122730,1425047558586,1951279085000,-0.15682021,-0.53330845,9.360131
122731,1425047558596,1951288943000,-0.15023616,-0.5279215,9.374496
122732,1425047558606,1951299112000,-0.15801731,-0.52852005,9.354146
122733,1425047558616,1951308841000,-0.14305355,-0.53450555,9.357139
122734,1425047558626,1951318884000,-0.15622166,-0.53570265,9.345168
122735,1425047558636,1951328734000,-0.13467385,-0.5231331,9.355942
122736,1425047558646,1951338761000,-0.142455,-0.5303157,9.372701
122737,1425047558656,1951348635000,-0.16340427,-0.545878,9.34038
122738,1425047558666,1951358801000,-0.13946225,-0.54168814,9.366715
122739,1425047558675,1951368521000,-0.13946225,-0.5470751,9.354146
122740,1425047558685,1951378557000,-0.13706805,-0.53330845,9.392453
122741,1425047558695,1951388418000,-0.15203181,-0.54049104,9.396045
122742,1425047558705,1951398451000,-0.11911154,-0.51595044,9.344569
122743,1425047558715,1951408312000,-0.14185645,-0.5279215,9.332
122744,1425047558725,1951418482000,-0.14305355,-0.54887074,9.3661175
122745,1425047558735,1951428215000,-0.1376666,-0.5386954,9.364322
122746,1425047558745,1951438232000,-0.15083471,-0.5554548,9.359533
122747,1425047558755,1951448111000,-0.1400608,-0.5494693,9.375095
122748,1425047558765,1951458142000,-0.12449849,-0.54647654,9.388862
122749,1425047558775,1951467997000,-0.15741876,-0.5470751,9.369708
122750,1425047558785,1951478169000,-0.130484,-0.54288524,9.368511
122751,1425047558795,1951487899000,-0.1364695,-0.5494693,9.382876
122752,1425047558805,1951497928000,-0.12928689,-0.5315128,9.382876
122753,1425047558815,1951507788000,-0.1388637,-0.533907,9.367912
122754,1425047558825,1951517827000,-0.130484,-0.53330845,9.357738
122755,1425047558835,1951527687000,-0.15562311,-0.545878,9.361329
122756,1425047558845,1951537844000,-0.14185645,-0.5506664,9.390059
122757,1425047558854,1951547582000,-0.14425065,-0.54288524,9.359533
122758,1425047558865,1951557631000,-0.14065935,-0.5446809,9.376292
122759,1425047558874,1951567474000,-0.1328782,-0.5327099,9.341577
122760,1425047558884,1951577509000,-0.14065935,-0.55126494,9.351752
122761,1425047558894,1951587368000,-0.142455,-0.5398925,9.3499565
122762,1425047558904,1951597532000,-0.14844051,-0.53929394,9.357738
122763,1425047558914,1951607260000,-0.13347675,-0.5351041,9.36911
122764,1425047558924,1951617295000,-0.15203181,-0.53091425,9.36492
122765,1425047558934,1951627152000,-0.13946225,-0.53211135,9.372103
122766,1425047558944,1951637181000,-0.14305355,-0.5351041,9.376292
122767,1425047558954,1951647053000,-0.14903906,-0.5506664,9.36492
122768,1425047558964,1951657225000,-0.1592144,-0.533907,9.36911
122769,1425047558974,1951666951000,-0.1448492,-0.53809685,9.384073
122770,1425047558984,1951676985000,-0.12928689,-0.54168814,9.389461
122771,1425047558994,1951686845000,-0.15562311,-0.53570265,9.360131
122772,1425047559004,1951696876000,-0.1364695,-0.5327099,9.3661175
122773,1425047559014,1951706768000,-0.1448492,-0.5189432,9.366715
122774,1425047559024,1951716917000,-0.14844051,-0.5386954,9.3499565
122775,1425047559034,1951726635000,-0.13227965,-0.5374983,9.348759
122776,1425047559044,1951736662000,-0.15322891,-0.54049104,9.382876
122777,1425047559053,1951746533000,-0.17118542,-0.5291186,9.356541
122778,1425047559063,1951756568000,-0.1436521,-0.52133745,9.369708
122779,1425047559073,1951766417000,-0.15682021,-0.55844754,9.420585
122780,1425047559083,1951776597000,-0.15682021,-0.5374983,9.356541
122781,1425047559093,1951786318000,-0.1412579,-0.5422867,9.367314
122782,1425047559103,1951796361000,-0.1412579,-0.55605334,9.361329
122783,1425047559113,1951806212000,-0.1340753,-0.53809685,9.346964
122784,1425047559123,1951816246000,-0.142455,-0.5189432,9.3661175
122785,1425047559133,1951826103000,-0.15203181,-0.5398925,9.342773
122786,1425047559143,1951836365000,-0.15083471,-0.5446809,9.355343
122787,1425047559153,1951846005000,-0.14065935,-0.52492875,9.379884
122788,1425047559163,1951856031000,-0.130484,-0.5434838,9.357738
122789,1425047559173,1951865892000,-0.1376666,-0.5398925,9.4062195
122790,1425047559183,1951876097000,-0.14844051,-0.5422867,9.361329
122791,1425047559193,1951885805000,-0.14065935,-0.56084174,9.384672
122792,1425047559203,1951896136000,-0.15322891,-0.52133745,9.382876
122793,1425047559213,1951905844000,-0.14425065,-0.54647654,9.376292
122794,1425047559223,1951915801000,-0.130484,-0.5374983,9.36911
122795,1425047559233,1951925737000,-0.15442601,-0.53091425,9.370307
122796,1425047559243,1951936224000,-0.16639702,-0.545878,9.388264
122797,1425047559252,1951945466000,-0.14664486,-0.5470751,9.398438
122798,1425047559263,1951955854000,-0.14784196,-0.52852005,9.371504
122799,1425047559272,1951965367000,-0.13706805,-0.53450555,9.351752
122800,1425047559283,1951975418000,-0.15682021,-0.5410896,9.363723
122801,1425047559293,1951985455000,-0.13826515,-0.5291186,9.368511
122802,1425047559302,1951995362000,-0.15741876,-0.5470751,9.351752
122803,1425047559312,1952005332000,-0.142455,-0.5374983,9.352949
122804,1425047559322,1952015338000,-0.17118542,-0.55126494,9.346365
122805,1425047559332,1952025214000,-0.16519992,-0.55365914,9.3661175
122806,1425047559342,1952035346000,-0.1604115,-0.5374983,9.369708
122807,1425047559352,1952044949000,-0.12808979,-0.54767364,9.348161
122808,1425047559362,1952054987000,-0.14724341,-0.55126494,9.359533
122809,1425047559372,1952064847000,-0.15502456,-0.5446809,9.372103
122810,1425047559382,1952075161000,-0.1388637,-0.53211135,9.370307
122811,1425047559392,1952084740000,-0.15442601,-0.55605334,9.361329
122812,1425047559402,1952094772000,-0.15622166,-0.5410896,9.364322
122813,1425047559412,1952104627000,-0.15622166,-0.5410896,9.364322
122814,1425047559422,1952114663000,-0.13587095,-0.5446809,9.405023
122815,1425047559431,1952124529000,-0.15083471,-0.5374983,9.348759
122816,1425047559442,1952134685000,-0.12749124,-0.52373165,9.366715
122817,1425047559451,1952144416000,-0.14903906,-0.54767364,9.364322
122818,1425047559461,1952154455000,-0.14724341,-0.53450555,9.385869
122819,1425047559471,1952164309000,-0.1400608,-0.5422867,9.367912
122820,1425047559481,1952174354000,-0.14425065,-0.5231331,9.386468
122821,1425047559491,1952184209000,-0.14425065,-0.5081693,9.351752
122822,1425047559501,1952194374000,-0.1376666,-0.52492875,9.355343
122823,1425047559511,1952204095000,-0.14604631,-0.53689975,9.38168
122824,1425047559521,1952214138000,-0.142455,-0.53689975,9.389461
122825,1425047559531,1952223999000,-0.15023616,-0.53809685,9.390059
122826,1425047559541,1952234031000,-0.16101007,-0.53929394,9.3661175
122827,1425047559551,1952243892000,-0.14544775,-0.5363012,9.3738985
122828,1425047559561,1952254062000,-0.1388637,-0.52732295,9.349358
122829,1425047559571,1952263787000,-0.13467385,-0.5291186,9.3733
122830,1425047559581,1952273823000,-0.15981296,-0.52612585,9.355343
122831,1425047559591,1952283686000,-0.14903906,-0.53450555,9.391256
122832,1425047559601,1952293717000,-0.15562311,-0.5410896,9.363124
122833,1425047559610,1952303578000,-0.1412579,-0.54168814,9.3822775
122834,1425047559621,1952313747000,-0.13946225,-0.51475334,9.374496
122835,1425047559630,1952323472000,-0.1448492,-0.52732295,9.371504
122836,1425047559640,1952333511000,-0.15741876,-0.54647654,9.347562
122837,1425047559650,1952343367000,-0.14784196,-0.5279215,9.375694
122838,1425047559660,1952353411000,-0.1364695,-0.5482722,9.388264
122839,1425047559670,1952363263000,-0.15562311,-0.5446809,9.396643
122840,1425047559680,1952373433000,-0.14844051,-0.54887074,9.387665
122841,1425047559690,1952383156000,-0.14784196,-0.52612585,9.350554
122842,1425047559700,1952393190000,-0.1364695,-0.54527944,9.377489
122843,1425047559710,1952403047000,-0.12808979,-0.533907,9.379884
122844,1425047559720,1952413083000,-0.15861586,-0.55246204,9.35235
122845,1425047559730,1952422940000,-0.15502456,-0.52492875,9.363124
122846,1425047559740,1952433112000,-0.15801731,-0.5506664,9.367314
122847,1425047559750,1952442836000,-0.1340753,-0.533907,9.375694
122848,1425047559760,1952452882000,-0.14963761,-0.5434838,9.357738
122849,1425047559770,1952462737000,-0.14185645,-0.5494693,9.383475
122850,1425047559780,1952472775000,-0.1436521,-0.5494693,9.342773
122851,1425047559790,1952482631000,-0.15023616,-0.545878,9.353547
122852,1425047559800,1952492799000,-0.13946225,-0.5422867,9.350554
122853,1425047559809,1952502538000,-0.142455,-0.5327099,9.357738
122854,1425047559819,1952512562000,-0.14544775,-0.52492875,9.324219
122855,1425047559829,1952522417000,-0.14844051,-0.53570265,9.382876
122856,1425047559839,1952532456000,-0.15143326,-0.54647654,9.390657
122857,1425047559849,1952542310000,-0.1436521,-0.5243302,9.378088
122858,1425047559859,1952552485000,-0.1448492,-0.5386954,9.398438
122859,1425047559869,1952562208000,-0.16519992,-0.53211135,9.372701
122860,1425047559879,1952572244000,-0.14784196,-0.5315128,9.346365
122861,1425047559889,1952582108000,-0.15322891,-0.5398925,9.349358
122862,1425047559899,1952592141000,-0.12509704,-0.53211135,9.385869
122863,1425047559909,1952601996000,-0.13587095,-0.5494693,9.371504
122864,1425047559919,1952612171000,-0.14784196,-0.51355624,9.394848
122865,1425047559929,1952621893000,-0.14604631,-0.53809685,9.364322
122866,1425047559939,1952631927000,-0.1376666,-0.5374983,9.36073
122867,1425047559949,1952641787000,-0.14425065,-0.52971715,9.360131
122868,1425047559959,1952651824000,-0.16460137,-0.5398925,9.389461
122869,1425047559969,1952661680000,-0.14784196,-0.5494693,9.378088
122870,1425047559979,1952671855000,-0.1376666,-0.53211135,9.367912
122871,1425047559988,1952681582000,-0.15322891,-0.54527944,9.372103
122872,1425047559999,1952691619000,-0.14724341,-0.5363012,9.368511
122873,1425047560008,1952701473000,-0.14903906,-0.54049104,9.351153
122874,1425047560018,1952711505000,-0.14844051,-0.5363012,9.367912
122875,1425047560028,1952721369000,-0.13826515,-0.5363012,9.383475
122876,1425047560038,1952731533000,-0.13946225,-0.53330845,9.337387
122877,1425047560048,1952741261000,-0.13826515,-0.5351041,9.343372
122878,1425047560058,1952751303000,-0.13706805,-0.54288524,9.384672
122879,1425047560068,1952761161000,-0.14903906,-0.5327099,9.366715
122880,1425047560078,1952771186000,-0.142455,-0.5410896,9.372701
122881,1425047560088,1952781045000,-0.14604631,-0.53809685,9.361329
122882,1425047560098,1952791220000,-0.15143326,-0.51116204,9.35235
122883,1425047560108,1952801190000,-0.14065935,-0.5506664,9.359533
122884,1425047560118,1952811129000,-0.1376666,-0.5351041,9.357738
122885,1425047560128,1952820843000,-0.15562311,-0.5518635,9.346964
122886,1425047560138,1952830875000,-0.13706805,-0.54288524,9.34038
122887,1425047560148,1952840800000,-0.15143326,-0.53211135,9.343372
122888,1425047560158,1952850901000,-0.14604631,-0.5470751,9.346365
122889,1425047560168,1952860791000,-0.15143326,-0.5434838,9.379884
122890,1425047560178,1952870801000,-0.13946225,-0.54168814,9.389461
122891,1425047560187,1952880524000,-0.14724341,-0.5267244,9.348161
122892,1425047560197,1952890556000,-0.13706805,-0.5386954,9.401431
122893,1425047560207,1952900414000,-0.14724341,-0.5542577,9.359533
122894,1425047560218,1952910727000,-0.15981296,-0.55485624,9.364322
122895,1425047560227,1952920317000,-0.14784196,-0.54887074,9.351752
122896,1425047560238,1952930722000,-0.14185645,-0.55485624,9.348161
122897,1425047560247,1952940232000,-0.13826515,-0.56323594,9.400833
122898,1425047560257,1952950273000,-0.12090719,-0.5374983,9.3661175
122899,1425047560267,1952960228000,-0.12868834,-0.5243302,9.4062195
122900,1425047560277,1952970267000,-0.12988544,-0.5363012,9.339182
122901,1425047560287,1952979990000,-0.1436521,-0.5434838,9.395446
122902,1425047560297,1952990171000,-0.15682021,-0.55006784,9.367912
122903,1425047560307,1952999882000,-0.14844051,-0.5363012,9.370906
122904,1425047560317,1953009944000,-0.14664486,-0.5410896,9.371504
122905,1425047560327,1953019795000,-0.15981296,-0.5363012,9.42238
122906,1425047560337,1953029962000,-0.15322891,-0.52732295,9.385271
122907,1425047560347,1953039674000,-0.13946225,-0.53211135,9.338584
122908,1425047560357,1953049717000,-0.16639702,-0.53570265,9.361329
122909,1425047560366,1953059578000,-0.13227965,-0.54527944,9.359533
122910,1425047560376,1953069613000,-0.14544775,-0.5398925,9.391256
122911,1425047560386,1953079468000,-0.1364695,-0.52492875,9.3738985
122912,1425047560397,1953089646000,-0.1400608,-0.53929394,9.384073
122913,1425047560406,1953099363000,-0.14065935,-0.5243302,9.382876
122914,1425047560416,1953109400000,-0.12988544,-0.52073884,9.392453
122915,1425047560426,1953119274000,-0.13347675,-0.5554548,9.361329
122916,1425047560436,1953129298000,-0.14544775,-0.53809685,9.365519
122917,1425047560446,1953139145000,-0.14305355,-0.54767364,9.379285
122918,1425047560456,1953149324000,-0.16220717,-0.53330845,9.362526
122919,1425047560466,1953159051000,-0.14604631,-0.5141548,9.391256
122920,1425047560476,1953169085000,-0.15622166,-0.5363012,9.363723
122921,1425047560486,1953178949000,-0.14305355,-0.5303157,9.359533
122922,1425047560496,1953188978000,-0.14305355,-0.5363012,9.36911
122923,1425047560506,1953198843000,-0.14664486,-0.5542577,9.3733
122924,1425047560516,1953209007000,-0.142455,-0.5410896,9.349358
122925,1425047560526,1953218730000,-0.1376666,-0.5554548,9.366715
122926,1425047560536,1953228772000,-0.15622166,-0.53689975,9.348759
122927,1425047560546,1953238619000,-0.13706805,-0.5303157,9.355942
122928,1425047560556,1953248668000,-0.14604631,-0.5446809,9.382876
122929,1425047560565,1953258525000,-0.1436521,-0.53809685,9.369708
122930,1425047560576,1953268695000,-0.14544775,-0.55605334,9.329007
122931,1425047560585,1953278420000,-0.15023616,-0.57161564,9.3738985
122932,1425047560595,1953288450000,-0.142455,-0.54887074,9.399037
122933,1425047560605,1953298318000,-0.14305355,-0.5303157,9.352949
122934,1425047560615,1953308350000,-0.1352724,-0.5422867,9.4062195
122935,1425047560625,1953318211000,-0.14604631,-0.5470751,9.379285
122936,1425047560635,1953328373000,-0.15801731,-0.53211135,9.354745
122937,1425047560645,1953338091000,-0.14784196,-0.53809685,9.374496
122938,1425047560655,1953348144000,-0.1364695,-0.54408234,9.355343
122939,1425047560665,1953358001000,-0.14664486,-0.54288524,9.339781
122940,1425047560675,1953368031000,-0.142455,-0.54288524,9.360131
122941,1425047560685,1953377890000,-0.14604631,-0.5434838,9.391256
122942,1425047560695,1953388062000,-0.14724341,-0.5410896,9.36073
122943,1425047560705,1953397785000,-0.12928689,-0.545878,9.347562
122944,1425047560715,1953407825000,-0.14963761,-0.5446809,9.352949
122945,1425047560725,1953417677000,-0.14963761,-0.5554548,9.380483
122946,1425047560735,1953427717000,-0.13946225,-0.53330845,9.435549
122947,1425047560744,1953437562000,-0.15442601,-0.51834464,9.368511
122948,1425047560756,1953448096000,-0.1352724,-0.5177461,9.361927
122949,1425047560766,1953458238000,-0.1436521,-0.5291186,9.378687
122950,1425047560776,1953467859000,-0.142455,-0.5470751,9.386468
122951,1425047560786,1953477712000,-0.12330139,-0.5386954,9.357738
122952,1425047560796,1953487770000,-0.14065935,-0.5255273,9.3421755
122953,1425047560806,1953497603000,-0.12449849,-0.54647654,9.333796
122954,1425047560816,1953507958000,-0.15083471,-0.55126494,9.389461
122955,1425047560826,1953517635000,-0.15382746,-0.52852005,9.351153
122956,1425047560839,1953527694000,-0.1400608,-0.533907,9.352949
122957,1425047560844,1953537338000,-0.1364695,-0.51355624,9.369708
122958,1425047560854,1953547078000,-0.14784196,-0.533907,9.355343
122959,1425047560864,1953556804000,-0.12389994,-0.53091425,9.344569
122960,1425047560874,1953566936000,-0.15322891,-0.53091425,9.370307
122961,1425047560883,1953576654000,-0.1436521,-0.53689975,9.357139
122962,1425047560893,1953586686000,-0.13826515,-0.5374983,9.396045
122963,1425047560903,1953596542000,-0.16400282,-0.53689975,9.383475
122964,1425047560913,1953606575000,-0.12988544,-0.5177461,9.36073
122965,1425047560923,1953616437000,-0.1388637,-0.54049104,9.391854
122966,1425047560933,1953626607000,-0.13587095,-0.5351041,9.376292
122967,1425047560943,1953636396000,-0.14604631,-0.53091425,9.36073
122968,1425047560953,1953646425000,-0.15622166,-0.54049104,9.359533
122969,1425047560963,1953656277000,-0.14903906,-0.533907,9.348161
122970,1425047560973,1953666312000,-0.1412579,-0.5410896,9.335591
122971,1425047560983,1953676173000,-0.15502456,-0.5351041,9.365519
122972,1425047560993,1953686338000,-0.15143326,-0.51954174,9.370906
122973,1425047561003,1953696066000,-0.1592144,-0.53689975,9.315839
122974,1425047561013,1953706102000,-0.14903906,-0.53689975,9.367912
122975,1425047561023,1953715960000,-0.12988544,-0.53929394,9.355343
122976,1425047561033,1953725993000,-0.1448492,-0.55006784,9.397242
122977,1425047561043,1953736437000,-0.14604631,-0.5398925,9.418191
122978,1425047561053,1953746100000,-0.15322891,-0.521936,9.3661175
122979,1425047561063,1953755820000,-0.14305355,-0.5410896,9.367314
122980,1425047561073,1953765945000,-0.1400608,-0.53809685,9.3733
122981,1425047561083,1953775714000,-0.1412579,-0.53570265,9.352949
122982,1425047561093,1953785752000,-0.16639702,-0.5398925,9.372103
122983,1425047561103,1953795682000,-0.15682021,-0.53929394,9.390657
122984,1425047561113,1953805778000,-0.16460137,-0.53809685,9.374496
122985,1425047561122,1953815507000,-0.1388637,-0.53450555,9.339781
122986,1425047561132,1953825626000,-0.14425065,-0.52612585,9.3661175
122987,1425047561142,1953835425000,-0.13108255,-0.5201403,9.377489
122988,1425047561152,1953845445000,-0.15502456,-0.5410896,9.36911
122989,1425047561162,1953855301000,-0.15502456,-0.5153519,9.35235
122990,1425047561172,1953865469000,-0.15442601,-0.53570265,9.403826
122991,1425047561182,1953875196000,-0.15322891,-0.54647654,9.367912
122992,1425047561192,1953885229000,-0.1388637,-0.55006784,9.345168
122993,1425047561202,1953895134000,-0.12928689,-0.5363012,9.400234
122994,1425047561212,1953905186000,-0.13587095,-0.55365914,9.3733
122995,1425047561222,1953914981000,-0.15322891,-0.5434838,9.36492
122996,1425047561232,1953925517000,-0.15263036,-0.5374983,9.379285
122997,1425047561242,1953934875000,-0.14664486,-0.54527944,9.390059
122998,1425047561252,1953944917000,-0.14724341,-0.54408234,9.381081
122999,1425047561262,1953954774000,-0.15083471,-0.54049104,9.385869
123000,1425047561272,1953964802000,-0.15263036,-0.533907,9.376292
123001,1425047561282,1953974662000,-0.12569559,-0.55006784,9.359533
123002,1425047561292,1953984837000,-0.1376666,-0.53809685,9.388862
123003,1425047561301,1953994558000,-0.1364695,-0.52732295,9.357738
123004,1425047561312,1954004601000,-0.14425065,-0.5303157,9.372103
123005,1425047561321,1954014467000,-0.14604631,-0.5267244,9.348161
